date,username,ticker,series,action,side,shares,price,fee,pnl,executed_at,fill_cap_applied
2026-09-19,longshot-fader,KXNYCSUBWAY-26OCT31-A4500000,KXNYCSUBWAY,enter,NO,1041.66,0.96,2.8,,derived(1 - yes_bid),no
2026-09-19,longshot-fader,KXPROVIDENCEMAYOR-26-BSMI,KXPROVIDENCEMAYOR,enter,NO,125.19,0.99,0.0868,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXREDISTRICTING-26-MIS,KXREDISTRICTING,enter,NO,13.03,0.971,0.0257,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXREDISTRICTING-26-SC,KXREDISTRICTING,enter,NO,2.77,0.988,0.0023,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXREDISTRICTING-26-UTAH,KXREDISTRICTING,enter,NO,100,0.98,0.1372,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXREDISTRICTING-26-VIR,KXREDISTRICTING,enter,NO,26.43,0.974,0.0469,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXREDISTRICTING-26-WI,KXREDISTRICTING,enter,NO,0.1,0.989,0.0001,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXRHOUSESEATS-27-220,KXRHOUSESEATS,enter,NO,102.47,0.955,0.3083,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXRHOUSESEATS-27-225,KXRHOUSESEATS,enter,NO,103.54,0.98,0.1421,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXRHOUSESEATS-27-235,KXRHOUSESEATS,enter,NO,74.3,0.993,0.0362,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXRHOUSESEATS-27-237,KXRHOUSESEATS,enter,NO,82,0.985,0.0849,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXRUNBYMIDTERM-26NOV03-MGAE,KXRUNBYMIDTERM,enter,NO,3.04,0.99,0.0022,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXTRUMPBULLCASECOMBO-27DEC-26,KXTRUMPBULLCASECOMBO,enter,NO,277.21,0.969,0.5829,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,KXVOTECOUNTY-SENATEIA26JOHNSONJTUR-82,KXVOTECOUNTY,enter,NO,89.78,0.97,0.1829,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,RSENATESEATS-27-A57,RSENATESEATS,enter,NO,443.35,0.98,0.6083,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,RSENATESEATS-27-E45,RSENATESEATS,enter,NO,250.37,0.96,0.673,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,RSENATESEATS-27-E53,RSENATESEATS,enter,NO,18.78,0.96,0.0505,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,RSENATESEATS-27-E54,RSENATESEATS,enter,NO,23.54,0.97,0.048,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,RSENATESEATS-27-E55,RSENATESEATS,enter,NO,55.54,0.98,0.0763,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,RSENATESEATS-27-E56,RSENATESEATS,enter,NO,0.06,0.98,0.0001,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATEDE-26-R,SENATEDE,enter,NO,48.66,0.998,0.0068,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATEID-26-D,SENATEID,enter,NO,13.7,0.998,0.002,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATEIL-26-R,SENATEIL,enter,NO,42.47,0.981,0.0555,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATEMA-26-R,SENATEMA,enter,NO,7.31,0.975,0.0125,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATEMT-26-D,SENATEMT,enter,NO,32.26,0.998,0.0046,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATEOK-26-D,SENATEOK,enter,NO,42.14,0.989,0.0321,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATEOR-26-R,SENATEOR,enter,NO,0.11,0.98,0.0002,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATERI-26-R,SENATERI,enter,NO,11.08,0.994,0.0047,,derived(1 - yes_bid),yes
2026-09-19,longshot-fader,SENATEWV-26-D,SENATEWV,enter,NO,3.5,0.994,0.0015,,derived(1 - yes_bid),yes
settlement,longshot-fader,KXMAMDANIEO-26SEP19-T0,KXMAMDANIEO,settlement,NO,484.48,1,0,4.8448,official result (no) captured 2026-09-20T15:09:34.505586Z,
2026-09-20,longshot-fader,GOVPARTYIL-26-R,GOVPARTYIL,enter,NO,20,0.978,0.0302,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,GOVPARTYME-26-R,GOVPARTYME,enter,NO,11.9,0.967,0.0266,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,GOVPARTYSD-26-D,GOVPARTYSD,enter,NO,20.26,0.997,0.0043,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,HOUSEOH13-26-R,HOUSEOH13,enter,NO,27.7,0.976,0.0455,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXAKMOV-AKSENATE26NOV03-MPEL-P56,KXAKMOV,enter,NO,0.5,0.98,0.0007,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXAKSENGOVCOMBO-26NOV-REPDEM,KXAKSENGOVCOMBO,enter,NO,36.84,0.96,0.0991,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXCALIEUTENANTGOV-26NOV03-GROM,KXCALIEUTENANTGOV,enter,NO,1.7,0.997,0.0004,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXCLOSESTGOVERNOR-27JAN20-TX,KXCLOSESTGOVERNOR,enter,NO,7.3,0.99,0.0051,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXCLOSESTSENATE-27JAN03-MT,KXCLOSESTSENATE,enter,NO,0.1,0.99,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXCLOSESTSENATE-27JAN03-NC,KXCLOSESTSENATE,enter,NO,0.1,0.99,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXDSENATESEATS-27-48,KXDSENATESEATS,enter,NO,85.61,0.978,0.129,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXDSENATESEATSH-27-A57,KXDSENATESEATSH,enter,NO,102.11,0.987,0.0918,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXFESTIVALEVENTDNCMIDTERMS-26NOV03-DNC,KXFESTIVALEVENTDNCMIDTERMS,enter,NO,32.38,0.998,0.0046,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXFOURSTATESEN-26NOV03-FTTF,KXFOURSTATESEN,enter,NO,16.5,0.989,0.0126,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXFOURSTATESEN-26NOV03-FTTT,KXFOURSTATESEN,enter,NO,1.7,0.98,0.0024,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXFOURSTATESEN-26NOV03-TFTT,KXFOURSTATESEN,enter,NO,1.7,0.989,0.0013,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXGENERALCOUNTY-GOVPARTYNV-26-MINR,KXGENERALCOUNTY,enter,NO,20,0.98,0.0275,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-CA06-26-KKIL,KXHOUSERACE,enter,NO,0.2,0.979,0.0003,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-CA06-26-R,KXHOUSERACE,enter,NO,2.34,0.991,0.0015,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-CA38-26-R,KXHOUSERACE,enter,NO,0.29,0.998,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-IL02-26-R,KXHOUSERACE,enter,NO,0.5,0.998,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-IL03-26-R,KXHOUSERACE,enter,NO,0.3,0.997,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-IL05-26-R,KXHOUSERACE,enter,NO,0.4,0.989,0.0004,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-IL06-26-R,KXHOUSERACE,enter,NO,23.9,0.997,0.0051,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-IL07-26-R,KXHOUSERACE,enter,NO,0.4,0.998,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-IL10-26-R,KXHOUSERACE,enter,NO,0.6,0.992,0.0004,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-MI06-26-R,KXHOUSERACE,enter,NO,0.27,0.992,0.0002,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-NJ10-26-R,KXHOUSERACE,enter,NO,0.6,0.995,0.0003,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-NJ11-26-R,KXHOUSERACE,enter,NO,3.7,0.982,0.0046,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-PA11-26-D,KXHOUSERACE,enter,NO,11.7,0.966,0.0269,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-TX18-26-R,KXHOUSERACE,enter,NO,0.15,0.997,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXHOUSERACE-VTAL-26-R,KXHOUSERACE,enter,NO,0.2,0.992,0.0002,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXLAPRIMARY-05R26-MCOR,KXLAPRIMARY,enter,NO,0.1,0.979,0.0002,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXLAPRIMARY-05R26-MECH,KXLAPRIMARY,enter,NO,0.1,0.986,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXMIDTERMMOV-NCSENR-P1,KXMIDTERMMOV,enter,NO,1.45,0.959,0.004,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXMIDTERMMOV-TXSENR-P13,KXMIDTERMMOV,enter,NO,2.2,0.976,0.0037,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXMNSENGOVCOMBO-26NOV-REPDEM,KXMNSENGOVCOMBO,enter,NO,11.1,0.96,0.0299,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXNYCTAXMILLIONS-27JAN01,KXNYCTAXMILLIONS,enter,NO,42.15,0.981,0.055,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXREDISTRICTING-26-AL,KXREDISTRICTING,enter,NO,0.28,0.98,0.0004,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXREDISTRICTING-26-GA,KXREDISTRICTING,enter,NO,0.1,0.988,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXREDISTRICTING-26-KS,KXREDISTRICTING,enter,NO,0.7,0.998,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXREDISTRICTING-26-MD,KXREDISTRICTING,enter,NO,0.1,0.996,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXREDISTRICTING-26-WA,KXREDISTRICTING,enter,NO,0.1,0.999,0.0001,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXRHOUSESEATS-27-230,KXRHOUSESEATS,enter,NO,1009.44,0.99,0.6996,,derived(1 - yes_bid),no
2026-09-20,longshot-fader,KXRUNBYMIDTERM-26NOV03-MCUB,KXRUNBYMIDTERM,enter,NO,4,0.989,0.0031,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXVOTECOUNTY-GOVPARTYIL26COOKJPRI-84,KXVOTECOUNTY,enter,NO,34.35,0.96,0.0924,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXVOTECOUNTY-GOVPARTYNY26NEWYORKKHOC-88,KXVOTECOUNTY,enter,NO,111.74,0.97,0.2277,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXVOTECOUNTY-GOVPARTYWI26DANEDCRO-86,KXVOTECOUNTY,enter,NO,35,0.98,0.0481,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXVOTECOUNTY-SENATETX26HIDALGOJTAL-68,KXVOTECOUNTY,enter,NO,20,0.96,0.0538,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXVOTECOUNTY-SENATETX26JTAL-66,KXVOTECOUNTY,enter,NO,45,0.98,0.0618,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXVOTECOUNTY-SENATETX26WEBBJTAL-66,KXVOTECOUNTY,enter,NO,40,0.98,0.0549,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXVOTECOUNTY-SENATETX26WEBBJTAL-68,KXVOTECOUNTY,enter,NO,20,0.98,0.0275,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-CO05-26MCAV-4,KXVOTEGENERAL,enter,NO,1.5,0.98,0.0021,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,SENATEAL-26-D,SENATEAL,enter,NO,0.48,0.984,0.0006,,derived(1 - yes_bid),yes
2026-09-20,longshot-fader,SENATENM-26-R,SENATENM,enter,NO,0.9,0.98,0.0013,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,GOVPARTYMI-26-MD,GOVPARTYMI,enter,NO,13.8,0.997,0.0029,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,HOUSEAKAL-26-D,HOUSEAKAL,enter,NO,27.4,0.98,0.0376,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,HOUSEMI8-26-R,HOUSEMI8,enter,NO,174.8,0.971,0.3446,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXBERNIEENDORSE-26NOV03-XBEC,KXBERNIEENDORSE,enter,NO,1.34,0.99,0.001,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXCLOSESTGOVERNOR-27JAN20-AZ,KXCLOSESTGOVERNOR,enter,NO,0.5,0.997,0.0002,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXDCCCCHAIR-27MAR02-JCRO,KXDCCCCHAIR,enter,NO,0.05,0.999,0.0001,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXDSENATESEATSH-27-E57,KXDSENATESEATSH,enter,NO,308.6,0.989,0.2351,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXENDORSECOLLINS-26NOV03-JAUC,KXENDORSECOLLINS,enter,NO,1,0.98,0.0014,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXFOURSTATESEN-26NOV03-TFFT,KXFOURSTATESEN,enter,NO,6.83,0.985,0.0071,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSEMO5-26-R,KXHOUSEMO5,enter,NO,5.3,0.963,0.0133,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSERACE-FL17-26-D,KXHOUSERACE,enter,NO,3,0.984,0.0034,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSERACE-IA04-26-D,KXHOUSERACE,enter,NO,9.02,0.979,0.013,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSERACE-IN09-26-D,KXHOUSERACE,enter,NO,23.49,0.971,0.0464,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSERACE-MA01-26-R,KXHOUSERACE,enter,NO,5,0.968,0.0109,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSERACE-MS04-26-D,KXHOUSERACE,enter,NO,3.4,0.994,0.0015,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSERACE-PA12-26-R,KXHOUSERACE,enter,NO,5,0.997,0.0011,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSERACE-WA04-26-D,KXHOUSERACE,enter,NO,10,0.967,0.0224,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSERACE-WYAL-26-D,KXHOUSERACE,enter,NO,35.29,0.996,0.0099,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSEWINSTATE-NYD-E23,KXHOUSEWINSTATE,enter,NO,0.5,0.96,0.0014,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXHOUSEWINSTATE-PAD-E7,KXHOUSEWINSTATE,enter,NO,4,0.98,0.0055,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXLAPRIMARY-03D26-CWAL,KXLAPRIMARY,enter,NO,41.09,0.996,0.0115,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXLAPRIMARY-03D26-TLEB,KXLAPRIMARY,enter,NO,20,0.995,0.007,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXLAPRIMARY-05R26-SWYA,KXLAPRIMARY,enter,NO,2,0.999,0.0002,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXLOCALLAW-CAAANG-26OCT01,KXLOCALLAW,enter,NO,405.01,0.99,0.2807,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXLOSEREELECTIONDSEN-2026-1,KXLOSEREELECTIONDSEN,enter,NO,2.33,0.98,0.0032,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXLOSEREELECTIONDSEN-2026-3,KXLOSEREELECTIONDSEN,enter,NO,25.32,0.995,0.0089,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXMIDTERMMOV-FLGOVR-P15,KXMIDTERMMOV,enter,NO,2,0.977,0.0032,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXMIDTERMMOV-KSSENR-P17,KXMIDTERMMOV,enter,NO,31.5,0.976,0.0517,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXMIDTERMMOV-MISEND-P13,KXMIDTERMMOV,enter,NO,6.31,0.975,0.0108,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXMNSENGOVCOMBO-26NOV-REPREP,KXMNSENGOVCOMBO,enter,NO,23.42,0.98,0.0322,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXNYAIBILL-27JAN01,KXNYAIBILL,enter,NO,8.28,0.985,0.0086,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXRUNBYMIDTERM-26NOV03-DPAT,KXRUNBYMIDTERM,enter,NO,0.4,0.99,0.0003,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXSTATELEG-TXSENA26-D,KXSTATELEG,enter,NO,5,0.99,0.0035,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXTRUMPRUN-27JAN01,KXTRUMPRUN,enter,NO,0.61,0.963,0.0016,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-SC05-26AKAP-3,KXVOTEGENERAL,enter,NO,1,0.97,0.0021,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-SC05-26AKAP-6,KXVOTEGENERAL,enter,NO,0.5,0.99,0.0004,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,SENATECO-26-R,SENATECO,enter,NO,4.14,0.979,0.006,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,SENATENJ-26-R,SENATENJ,enter,NO,8.42,0.999,0.0006,,derived(1 - yes_bid),yes
2026-09-21,longshot-fader,SENATEVA-26-R,SENATEVA,enter,NO,7.34,0.997,0.0016,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,HOUSECA45-26-R,HOUSECA45,enter,NO,1033.08,0.967,2.3077,,derived(1 - yes_bid),no
2026-09-22,longshot-fader,HOUSENJ9-26-R,HOUSENJ9,enter,NO,2.7,0.995,0.001,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXCAWEALTHTAXMOVD-CAWEALTHTAX26YES-YES-P19,KXCAWEALTHTAXMOVD,enter,NO,48.5,0.98,0.0666,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXCAWEALTHTAXMOVD-CAWEALTHTAX26YES-YES-P22,KXCAWEALTHTAXMOVD,enter,NO,129.97,0.98,0.1784,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXDSENATEWON-26NOV03-AL22,KXDSENATEWON,enter,NO,0.1,0.98,0.0002,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXFLINTMAYOR-26-TBUR,KXFLINTMAYOR,enter,NO,5.22,0.99,0.0037,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXFOURSTATESEN-26NOV03-FFFT,KXFOURSTATESEN,enter,NO,1.7,0.984,0.0019,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXFOURSTATESEN-26NOV03-FFTF,KXFOURSTATESEN,enter,NO,1.7,0.998,0.0003,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXFOURSTATESEN-26NOV03-FFTT,KXFOURSTATESEN,enter,NO,1.7,0.992,0.001,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXFOURSTATESEN-26NOV03-TFTF,KXFOURSTATESEN,enter,NO,1.7,0.999,0.0002,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXFOURSTATESEN-26NOV03-TTTF,KXFOURSTATESEN,enter,NO,1.7,0.988,0.0015,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXGASENGOVCOMBO-26NOV-REPREP,KXGASENGOVCOMBO,enter,NO,7.97,0.96,0.0215,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-AL03-26-D,KXHOUSERACE,enter,NO,38.5,0.998,0.0054,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-AL06-26-D,KXHOUSERACE,enter,NO,0.1,0.986,0.0001,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-CA42-26-R,KXHOUSERACE,enter,NO,5.6,0.985,0.0058,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-DEAL-26-R,KXHOUSERACE,enter,NO,2.6,0.993,0.0013,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-GA11-26-D,KXHOUSERACE,enter,NO,5.2,0.971,0.0103,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-MD06-26-R,KXHOUSERACE,enter,NO,50.1,0.968,0.1087,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-NJ08-26-R,KXHOUSERACE,enter,NO,0.1,0.994,0.0001,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-NM03-26-R,KXHOUSERACE,enter,NO,20,0.996,0.0056,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-OH04-26-D,KXHOUSERACE,enter,NO,0.3,0.965,0.0008,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-OH06-26-D,KXHOUSERACE,enter,NO,2.6,0.959,0.0072,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-OH12-26-D,KXHOUSERACE,enter,NO,0.1,0.978,0.0002,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-PA03-26-R,KXHOUSERACE,enter,NO,2.6,0.998,0.0004,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-SC04-26-D,KXHOUSERACE,enter,NO,0.1,0.973,0.0002,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-SC06-26-R,KXHOUSERACE,enter,NO,4.9,0.988,0.0041,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSERACE-TX19-26-D,KXHOUSERACE,enter,NO,10,0.997,0.0021,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXHOUSEWINSTATE-PAD-E8,KXHOUSEWINSTATE,enter,NO,2,0.99,0.0014,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXIHOUSEWON-26NOV03-AL3,KXIHOUSEWON,enter,NO,471.6,0.96,1.2677,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXLAPRIMARY-04R26-MNIC,KXLAPRIMARY,enter,NO,41.17,0.998,0.0058,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMESENGOVCOMBO-26NOV-REPREP,KXMESENGOVCOMBO,enter,NO,18.95,0.98,0.026,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMIDTERMMOV-IAGOVR-P6,KXMIDTERMMOV,enter,NO,14.27,0.98,0.0196,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMIDTERMMOV-MISEND-P15,KXMIDTERMMOV,enter,NO,178.3,0.968,0.3867,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMIDTERMMOV-MN01R-P13,KXMIDTERMMOV,enter,NO,6.7,0.986,0.0065,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMIDTERMMOV-MO02R-P21,KXMIDTERMMOV,enter,NO,0.2,0.995,0.0001,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMIDTERMMOV-NCSEND-P17,KXMIDTERMMOV,enter,NO,18.74,0.97,0.0382,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMIDTERMMOV-OHGOVR-P12,KXMIDTERMMOV,enter,NO,13.41,0.976,0.022,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMIDTERMMOV-OHSENR-P10,KXMIDTERMMOV,enter,NO,13,0.989,0.0099,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMIDTERMMOV-OHSENR-P8,KXMIDTERMMOV,enter,NO,5.7,0.979,0.0083,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXMISENGOVCOMBO-26NOV-REPDEM,KXMISENGOVCOMBO,enter,NO,1.1,0.99,0.0008,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXRHOUSEWON-26NOV03-AL230,KXRHOUSEWON,enter,NO,73.08,0.98,0.1003,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXRHOUSEWON-26NOV03-AL234,KXRHOUSEWON,enter,NO,153.33,0.98,0.2104,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXRSENATEWON-26NOV03-AL24,KXRSENATEWON,enter,NO,5,0.97,0.0102,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXVAHOUSEDEM-26NOV03-BELOW6,KXVAHOUSEDEM,enter,NO,1.9,0.998,0.0003,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-CO04-26DMAN-5,KXVOTEGENERAL,enter,NO,12.11,0.98,0.0167,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-CO05-26MCAV-5,KXVOTEGENERAL,enter,NO,0.5,0.96,0.0014,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-LA04-26MGRO-34,KXVOTEGENERAL,enter,NO,0.5,0.96,0.0014,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-MN01-26BFIN-56,KXVOTEGENERAL,enter,NO,0.5,0.98,0.0007,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-SC01-26MELL-1,KXVOTEGENERAL,enter,NO,51,0.97,0.1039,,derived(1 - yes_bid),yes
2026-09-22,longshot-fader,KXVOTEGENERAL-KXHOUSERACE-UT04-26JGOT-6,KXVOTEGENERAL,enter,NO,0.5,0.96,0.0014,,derived(1 - yes_bid),yes
